Age,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Attrition,Department,JobRole,MaritalStatus,EngagementScore,LoyaltyScore,IncomePerLevel,Cluster,PCA1,PCA2
60,696,7,4,1233,2,1,52,4,2,4,5220,10893,0,1,18,3,2,1,12,3,3,11,7,1,9,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,Sales,Sales Executive,Divorced,2.6666666666666665,0.1833333333302778,2609.9999986949997,1,0.7842581058441956,0.22176689571784491
32,116,13,3,1234,3,0,77,2,1,2,2743,7331,1,0,20,4,3,1,2,2,3,2,2,2,2,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,2.6666666666666665,0.06249999999804688,2742.999997257,2,-0.6812214645803534,-1.146848202516114
32,1316,2,2,1235,4,0,38,3,2,3,4998,2338,4,1,14,3,4,0,10,2,3,8,7,0,7,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,Research & Development,Research Scientist,Single,3.6666666666666665,0.24999999999218753,2498.9999987505,1,1.2491322191636758,-0.16060070452685535
36,363,1,3,1237,3,0,77,1,3,1,10252,4235,2,1,21,4,3,1,17,2,3,7,7,7,7,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0,Research & Development,Manufacturing Director,Divorced,2.3333333333333335,0.19444444443904324,3417.3333321942223,2,-1.6040652726452924,0.6151784304642766
33,117,9,3,1238,1,1,60,3,1,4,2781,6311,0,0,13,3,2,1,15,5,3,14,10,4,10,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,2.3333333333333335,0.4242424242295685,2780.999997219,1,0.40973794241571404,0.21711559733953095
40,107,10,3,1239,2,0,84,2,2,2,6852,11591,7,0,12,3,2,1,7,2,4,5,1,1,3,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0,Sales,Sales Executive,Divorced,2.0,0.12499999999687501,3425.999998287,0,-1.2700717611009449,-0.10601959414799186
25,1356,10,4,1240,3,1,57,3,2,4,4950,20623,0,0,14,3,2,0,5,4,3,4,3,1,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,Sales,Sales Executive,Single,3.0,0.1599999999936,2474.9999987624997,1,1.1115908796114977,-0.6408881534989596
30,1465,1,3,1241,4,1,63,3,1,2,3579,9369,0,1,21,4,1,1,12,2,3,11,9,5,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,2.3333333333333335,0.3666666666544444,3578.9999964209997,2,-0.9911116759784265,0.031149656908333788
42,458,26,5,1242,1,0,60,3,3,1,13191,23281,3,1,17,3,3,0,20,6,3,1,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,Research & Development,Research Director,Married,1.6666666666666667,0.023809523808956918,4396.999998534333,0,-2.2606650460553195,0.44357615023892116
35,1212,8,2,1243,3,0,78,2,3,4,10377,13755,4,1,11,3,2,1,16,6,2,13,2,4,12,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,3.0,0.3714285714179592,3458.999998847,1,1.212549450842108,1.2102836581157876
27,1103,14,3,1244,1,1,42,3,1,1,2235,14377,1,1,14,3,4,2,9,3,2,9,7,6,8,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,2.0,0.33333333332098763,2234.999997765,0,-1.9189906179691396,-0.2943274657446296
54,966,1,4,1245,4,0,53,3,3,3,10502,9659,7,0,17,3,1,1,33,2,1,5,4,1,4,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,Research & Development,Manufacturing Director,Divorced,2.6666666666666665,0.09259259259087792,3500.6666654997775,1,0.14742607581174957,0.36666585848062677
44,1117,2,1,1246,1,0,72,4,1,4,2011,19982,1,0,13,3,4,1,10,5,3,10,5,7,7,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,3.0,0.227272727267562,2010.999997989,1,1.1277450711918102,-0.3906176885912341
19,504,10,3,1248,1,0,96,2,1,2,1859,6148,1,1,25,4,2,0,1,2,4,1,1,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,Research & Development,Research Scientist,Single,1.6666666666666667,0.052631578944598335,1858.9999981409999,2,-1.8197335872704807,-1.347650710600004
29,1010,1,3,1249,1,0,97,3,1,4,3760,5598,1,0,15,3,1,3,3,5,3,3,2,1,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,Research & Development,Research Scientist,Divorced,2.0,0.10344827585850179,3759.9999962399997,1,-0.029308366139094648,-0.8876043854363868
54,685,3,3,1250,4,1,85,3,4,4,17779,23474,3,0,14,3,1,0,36,2,3,10,9,0,9,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,Research & Development,Research Director,Married,3.0,0.18518518518175583,4444.749998888812,3,1.250752118307535,1.975289493508691
31,1332,11,2,1251,3,1,80,3,2,1,6833,17089,1,1,12,3,4,0,6,2,2,6,5,0,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,Research & Development,Healthcare Representative,Married,2.6666666666666665,0.1935483870905307,3416.4999982917498,0,-1.1525938395036432,0.01858871158279807
31,1062,24,3,1252,3,0,96,2,2,1,6812,17198,1,0,19,3,2,0,10,2,3,10,9,1,8,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,Research & Development,Healthcare Representative,Single,2.0,0.32258064515088447,3405.999998297,0,-1.8767716033804844,0.5076365218006608
59,326,3,3,1254,3,0,48,2,2,4,5171,16490,5,0,17,3,4,0,13,2,3,6,1,0,5,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,Sales,Sales Executive,Single,3.6666666666666665,0.10169491525251365,2585.4999987072497,1,1.8764103490778,-0.4086747171873524
43,920,3,3,1255,3,1,96,1,5,4,19740,18625,3,0,14,3,2,1,25,2,3,8,7,0,7,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,Research & Development,Research Director,Married,3.0,0.18604651162358032,3947.9999992104,3,1.2530228238265253,2.039110017215717
49,1098,4,2,1256,1,1,85,2,5,3,18711,12124,2,0,13,3,3,1,23,2,4,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,Research & Development,Manager,Married,2.3333333333333335,0.02040816326488963,3742.19999925156,3,-0.18962352280245615,1.153231124853741
36,469,3,3,1257,3,1,46,3,1,2,3692,9256,1,0,12,3,3,0,12,2,2,11,10,0,7,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,2.6666666666666665,0.3055555555470679,3691.9999963079995,0,-0.5055733315101674,0.07972705816382362
48,969,2,2,1258,4,1,76,4,1,2,2559,16620,5,0,11,3,3,0,7,4,2,1,0,0,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0,Research & Development,Laboratory Technician,Single,3.0,0.020833333332899308,2558.999997441,0,-0.20451361607725208,-1.2580428342531702
27,1167,4,2,1259,1,1,76,3,1,3,2517,3208,1,0,11,3,2,3,5,2,3,5,3,0,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,Research & Development,Research Scientist,Divorced,2.0,0.18518518517832647,2516.999997483,0,-0.6649336257090931,-0.8000783614140758
29,1329,7,3,1260,3,1,82,3,2,4,6623,4204,1,1,11,3,2,2,6,2,3,6,0,1,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,Research & Development,Healthcare Representative,Divorced,3.0,0.20689655171700358,3311.49999834425,1,1.137669210699467,-0.15944569523293087
48,715,1,3,1263,4,1,76,2,5,4,18265,8733,6,0,12,3,3,0,25,3,4,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,Research & Development,Research Director,Single,3.6666666666666665,0.020833333332899308,3652.9999992693997,1,1.945989461077233,0.9799689742575044
29,694,1,3,1264,4,0,87,2,4,4,16124,3423,3,0,14,3,2,2,9,2,2,7,7,1,7,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,Research & Development,Research Director,Divorced,3.3333333333333335,0.24137931033650417,4030.99999899225,3,1.5933347594826066,1.3656571792844494
34,1320,20,3,1265,3,0,89,4,1,3,2585,21643,0,0,17,3,4,0,2,5,2,1,0,0,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,3.3333333333333335,0.029411764705017305,2584.9999974149996,1,0.8096790591200583,-1.3134379646437049
44,1099,5,3,1267,2,1,88,3,5,2,18213,8751,7,0,11,3,3,1,26,5,3,22,9,3,10,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,Sales,Manager,Married,2.3333333333333335,0.4999999999886364,3642.59999927148,3,-0.6956789301133911,3.5415061043794327
33,536,10,5,1268,4,1,82,4,3,3,8380,21708,0,1,14,3,4,2,10,3,3,9,8,0,8,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,Sales,Sales Executive,Divorced,3.6666666666666665,0.2727272727190083,2793.3333324022224,1,1.2820289721273128,0.462059688230928
19,265,25,3,1269,2,0,57,4,1,4,2994,21221,1,1,12,3,4,0,1,2,3,1,0,0,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,Research & Development,Research Scientist,Single,3.3333333333333335,0.052631578944598335,2993.999997006,1,1.4518254030048703,-1.2956839673307654
23,373,1,2,1270,4,1,47,3,1,3,1223,16901,1,0,22,4,4,1,1,2,3,1,0,0,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,3.6666666666666665,0.04347826086767486,1222.999998777,2,1.0644654673480216,-1.580785283467119
25,599,24,1,1273,3,1,73,1,1,4,1118,8040,1,1,14,3,4,0,1,4,3,1,0,1,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,Sales,Sales Representative,Single,3.6666666666666665,0.0399999999984,1117.999998882,1,1.8122247580779098,-1.5928500548817277
26,583,4,2,1275,3,1,53,3,1,4,2875,9973,1,1,20,4,2,0,8,2,2,8,5,2,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,Research & Development,Research Scientist,Single,3.0,0.3076923076804734,2874.999997125,2,1.011835329047394,-0.5387006482091066
45,1449,2,3,1277,1,0,94,1,5,2,18824,2493,2,1,16,3,1,0,26,2,3,24,10,1,11,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,Sales,Manager,Single,1.3333333333333333,0.5333333333214815,3764.79999924704,3,-1.802987727233139,3.910646784186698
55,177,8,1,1278,4,1,37,2,4,2,13577,25592,1,1,15,3,4,1,34,3,3,33,9,15,0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,Research & Development,Healthcare Representative,Divorced,3.3333333333333335,0.5999999999890909,3394.2499991514374,3,0.46490718888404703,4.06614817272691
21,251,10,2,1279,1,0,45,2,1,3,2625,25308,1,0,20,4,3,0,2,2,1,2,2,2,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,Research & Development,Laboratory Technician,Single,2.3333333333333335,0.0952380952335601,2624.9999973749996,2,-0.41822041274340893,-1.1924858902667554
46,168,4,2,1280,4,0,33,2,5,2,18789,9946,2,0,14,3,3,1,26,2,3,11,4,0,8,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,Sales,Manager,Married,3.0,0.23913043477741022,3757.79999924844,3,-0.012766657138852599,2.3292721959922384
34,131,2,3,1281,3,0,86,3,2,1,4538,6039,0,1,12,3,4,0,4,3,3,3,2,0,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,Sales,Sales Executive,Single,2.6666666666666665,0.08823529411505192,2268.9999988655,0,-1.190038009676546,-0.6713903556640105
51,237,9,3,1282,4,1,83,3,5,2,19847,19196,4,1,24,4,1,1,31,5,2,29,10,11,10,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,Sales,Manager,Divorced,2.3333333333333335,0.5686274509692426,3969.39999920612,3,-0.7469596176696328,4.545836093677211
59,1429,18,4,1283,4,1,67,3,3,4,10512,20002,6,0,12,3,4,0,25,6,2,9,7,5,4,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,Research & Development,Manufacturing Director,Single,4.0,0.15254237287877048,3503.999998832,1,2.312650670740765,0.7226590102441502
34,135,19,3,1285,3,0,46,3,2,2,4444,22534,4,0,13,3,3,2,15,2,4,11,8,5,10,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,Research & Development,Laboratory Technician,Divorced,2.6666666666666665,0.32352941175519034,2221.999998889,0,-0.49970693758379586,0.1925607847581376
28,791,1,4,1286,4,1,44,3,1,3,2154,6842,0,1,11,3,3,0,5,2,2,4,2,0,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,Research & Development,Laboratory Technician,Single,3.3333333333333335,0.14285714285204082,2153.999997846,1,0.8258575513098646,-1.0324811563012848
44,1199,4,2,1288,3,1,92,4,5,1,19190,17477,1,0,14,3,4,2,26,4,2,25,9,14,13,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,Research & Development,Manager,Divorced,2.6666666666666665,0.568181818168905,3837.9999992324,3,-0.9324381278389612,4.061658455933485
34,648,11,3,1289,3,1,56,2,2,2,4490,21833,4,0,11,3,4,2,14,5,4,10,9,1,8,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0,Human Resources,Human Resources,Married,3.0,0.294117647050173,2244.9999988775,0,-0.1308275357596664,0.0685721845773728
35,735,6,1,1291,3,1,66,3,1,3,3506,6020,0,1,14,3,4,0,4,3,3,3,2,2,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,3.3333333333333335,0.08571428571183674,3505.999996494,1,0.8298909962816563,-0.9448292329719904
42,603,7,4,1292,2,0,78,4,2,2,2372,5628,6,1,16,3,4,0,18,2,3,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,2.6666666666666665,0.023809523808956918,1185.999999407,0,-0.5810065491690479,-1.2704192705905983
43,531,4,4,1293,4,0,56,2,3,4,10231,20364,3,0,14,3,4,0,23,3,4,21,7,15,17,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,Sales,Sales Executive,Single,4.0,0.4883720930118984,3410.3333321965556,3,2.38862156295179,2.0630009610015896
36,429,2,4,1294,3,0,53,3,2,2,5410,2323,9,1,11,3,4,0,18,2,3,16,14,5,12,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,Research & Development,Manufacturing Director,Single,3.0,0.4444444444320988,2704.9999986475,0,-0.08456907002793444,0.8978657225269305
44,621,15,3,1295,1,0,73,3,3,4,7978,14075,1,0,11,3,4,1,10,2,3,10,7,0,5,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,Research & Development,Healthcare Representative,Married,3.0,0.227272727267562,2659.333332446889,1,1.1742939708708773,0.5046999265527444
28,193,2,3,1296,4,1,52,2,1,4,3867,14222,1,1,12,3,2,1,2,2,3,2,2,2,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,3.3333333333333335,0.07142857142602041,3866.9999961329995,1,1.465149307083845,-1.0494861012021495
