Age,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Attrition,Department,JobRole,MaritalStatus,EngagementScore,LoyaltyScore,IncomePerLevel
40,523,2,3,1346,3,1,98,3,2,4,4661,22455,1,0,13,3,3,0,9,4,3,9,8,8,8,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,Research & Development,Research Scientist,Single,3.3333333333333335,0.22499999999437503,2330.49999883475
41,1018,1,3,1349,3,0,66,3,2,1,4103,4297,0,0,17,3,4,1,10,2,3,9,3,1,7,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,Sales,Sales Executive,Divorced,2.6666666666666665,0.21951219511659728,2051.49999897425
35,482,4,4,1350,3,1,87,3,2,3,4249,2690,1,1,11,3,2,0,9,3,3,9,6,1,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,Research & Development,Research Scientist,Single,2.6666666666666665,0.2571428571355102,2124.4999989377498
51,770,5,3,1352,3,1,84,3,4,2,14026,17588,1,1,11,3,2,1,33,2,3,33,9,0,10,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,Human Resources,Manager,Divorced,2.3333333333333335,0.6470588235167244,3506.499999123375
38,1009,2,2,1355,2,0,31,3,2,1,6893,19461,3,0,15,3,4,1,11,3,3,7,7,1,7,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,Sales,Sales Executive,Divorced,2.3333333333333335,0.18421052631094184,3446.49999827675
34,507,15,2,1356,3,0,66,3,2,1,6125,23553,1,0,12,3,4,0,10,6,4,10,8,9,6,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,Sales,Sales Executive,Single,2.6666666666666665,0.294117647050173,3062.4999984687497
25,882,19,1,1358,4,1,67,3,1,4,3669,9075,3,0,11,3,3,3,7,6,2,3,2,1,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,3.6666666666666665,0.1199999999952,3668.9999963309997
58,601,7,4,1360,3,0,53,2,3,1,10008,12023,7,1,14,3,4,0,31,0,2,10,9,5,9,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,Research & Development,Manufacturing Director,Married,2.6666666666666665,0.17241379310047564,3335.999998888
40,329,1,4,1361,2,1,88,3,1,2,2387,6762,3,0,22,4,3,1,7,3,3,4,2,0,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,2.3333333333333335,0.0999999999975,2386.999997613
36,607,7,3,1362,1,0,83,4,2,1,4639,2261,2,0,16,3,4,1,17,2,2,15,7,6,13,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,2.0,0.4166666666550926,2319.49999884025
48,855,4,3,1363,4,1,54,3,3,4,7898,18706,1,0,11,3,3,0,11,2,3,10,9,0,8,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,Research & Development,Manufacturing Director,Single,3.6666666666666665,0.20833333332899306,2632.666665789111
27,1291,11,3,1364,3,0,98,4,1,4,2534,6527,8,0,14,3,2,1,5,4,3,1,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,Sales,Sales Representative,Married,3.0,0.03703703703566529,2533.999997466
51,1405,11,2,1367,4,0,82,2,4,2,13142,24439,3,0,16,3,2,0,29,1,2,5,2,0,3,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0,Research & Development,Manufacturing Director,Single,2.6666666666666665,0.09803921568435219,3285.499999178625
18,1124,1,3,1368,4,0,97,3,1,4,1611,19305,1,0,15,3,3,0,0,5,4,0,0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,Research & Development,Laboratory Technician,Single,3.6666666666666665,0.0,1610.9999983889998
35,817,1,3,1369,4,0,60,2,2,4,5363,10846,0,0,12,3,2,1,10,0,3,9,7,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,3.3333333333333335,0.2571428571355102,2681.4999986592497
27,793,2,1,1371,4,1,43,1,2,4,5071,20392,3,0,20,4,2,0,8,3,3,6,2,0,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,Sales,Sales Executive,Single,3.3333333333333335,0.22222222221399177,2535.49999873225
55,267,13,4,1372,1,1,85,4,4,3,13695,9277,6,1,17,3,3,0,24,2,2,19,7,3,8,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,Sales,Sales Executive,Single,2.3333333333333335,0.3454545454482645,3423.7499991440623
56,1369,23,3,1373,4,1,68,3,4,2,13402,18235,4,1,12,3,1,1,33,0,3,19,16,15,9,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,Research & Development,Manufacturing Director,Married,2.3333333333333335,0.33928571427965565,3350.499999162375
34,999,26,1,1374,1,0,92,2,1,3,2029,15891,1,0,20,4,3,3,5,2,3,5,4,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,Research & Development,Research Scientist,Divorced,2.3333333333333335,0.1470588235250865,2028.9999979709999
40,1202,2,1,1375,2,0,89,4,2,3,6377,13888,5,0,20,4,2,3,15,0,3,12,11,11,8,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,Research & Development,Healthcare Representative,Divorced,2.3333333333333335,0.29999999999250004,3188.49999840575
34,285,29,3,1377,2,1,86,3,2,3,5429,17491,4,0,13,3,1,2,10,1,3,8,7,7,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,2.0,0.23529411764013844,2714.4999986427497
31,703,2,3,1379,3,0,90,2,1,4,2785,11882,7,0,14,3,3,0,3,3,4,1,0,0,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,Sales,Sales Representative,Single,3.3333333333333335,0.03225806451508845,2784.999997215
35,662,18,4,1380,4,0,67,3,2,3,4614,23288,0,1,18,3,3,1,5,0,2,4,2,3,2,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1,Sales,Sales Executive,Married,3.3333333333333335,0.11428571428244899,2306.9999988464997
38,693,7,3,1382,4,1,57,4,1,3,2610,15748,1,0,11,3,4,3,4,2,3,4,2,0,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,Research & Development,Research Scientist,Divorced,3.6666666666666665,0.10526315789196677,2609.99999739
34,404,2,4,1383,3,0,98,3,2,4,6687,6163,1,0,11,3,4,0,14,2,4,14,11,4,11,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,0,Research & Development,Healthcare Representative,Single,3.6666666666666665,0.4117647058702423,3343.49999832825
28,736,26,3,1387,3,1,48,2,2,1,4724,24232,1,0,11,3,3,1,5,0,3,5,3,0,4,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,2.3333333333333335,0.178571428565051,2361.9999988189998
31,330,22,4,1389,4,1,98,3,2,3,6179,21057,1,1,15,3,4,2,10,3,2,10,2,6,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,Research & Development,Manufacturing Director,Married,3.6666666666666665,0.32258064515088447,3089.49999845525
39,1498,21,4,1390,1,1,44,2,2,4,6120,3567,3,1,12,3,4,2,8,2,4,5,4,1,4,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,3.0,0.1282051282018409,3059.99999847
51,541,2,3,1391,2,1,52,3,3,2,10596,15395,2,0,11,3,2,0,14,5,3,4,2,3,2,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,2.0,0.07843137254748174,3531.9999988226664
41,1200,22,3,1392,4,0,75,3,2,4,5467,13953,3,1,14,3,1,2,12,4,2,6,2,3,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,Research & Development,Research Scientist,Divorced,3.0,0.14634146341106485,2733.49999863325
37,1439,4,1,1394,3,1,54,3,1,3,2996,5182,7,1,15,3,4,0,8,2,3,6,4,1,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,3.3333333333333335,0.16216216215777943,2995.999997004
33,1111,5,1,1395,2,1,61,3,2,4,9998,19293,6,0,13,3,1,0,8,2,4,5,4,1,2,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,2.3333333333333335,0.15151515151056016,4998.999997500499
32,499,2,1,1396,3,1,36,3,2,2,4078,20497,0,1,13,3,1,3,4,3,2,3,2,1,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,2.0,0.09374999999707033,2038.9999989804999
39,1485,25,2,1397,3,1,71,3,3,3,10920,3449,3,0,21,4,2,1,13,2,3,6,4,0,5,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,Research & Development,Healthcare Representative,Married,2.6666666666666665,0.1538461538422091,3639.9999987866668
25,1372,18,1,1399,1,1,93,4,2,3,6232,12477,2,0,11,3,2,0,6,3,2,3,2,1,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,2.0,0.1199999999952,3115.9999984419997
52,322,28,2,1401,4,0,59,4,4,3,13247,9731,2,1,11,3,2,1,24,3,2,5,3,0,2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,Research & Development,Manufacturing Director,Married,3.0,0.09615384615199704,3311.7499991720624
43,930,6,3,1402,1,0,73,2,2,3,4081,20003,1,1,14,3,1,0,20,3,1,20,7,1,8,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,Research & Development,Research Scientist,Single,1.6666666666666667,0.4651162790589508,2040.49999897975
27,205,10,3,1403,4,0,98,2,2,4,5769,7100,1,1,11,3,4,0,6,3,3,6,2,4,4,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,4.0,0.22222222221399177,2884.4999985577497
27,135,17,4,1405,4,0,51,3,1,3,2394,25681,1,1,13,3,4,0,8,2,3,8,2,7,7,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,Research & Development,Research Scientist,Single,3.6666666666666665,0.29629629628532234,2393.999997606
26,683,2,1,1407,1,1,36,2,1,4,3904,4050,0,0,12,3,4,0,5,2,3,4,3,1,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,Research & Development,Research Scientist,Single,3.0,0.1538461538402367,3903.999996096
42,1147,10,3,1408,3,0,31,3,4,1,16799,16616,0,0,14,3,3,1,21,5,3,20,7,0,9,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,Human Resources,Manager,Married,2.3333333333333335,0.47619047617913834,4199.749998950062
52,258,8,4,1409,3,0,54,3,1,1,2950,17363,9,0,13,3,3,0,12,2,1,5,4,0,4,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,2.3333333333333335,0.09615384615199704,2949.99999705
37,1462,11,3,1411,1,0,94,3,1,3,3629,19106,4,0,18,3,1,0,8,6,3,3,2,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,Research & Development,Laboratory Technician,Single,1.6666666666666667,0.08108108107888971,3628.9999963709997
35,200,18,2,1412,3,1,60,3,3,4,9362,19944,2,0,11,3,3,0,10,2,3,2,2,2,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,Research & Development,Manufacturing Director,Single,3.3333333333333335,0.057142857141224496,3120.6666656264442
25,949,1,3,1415,1,1,81,3,1,4,3229,4910,4,0,11,3,2,1,7,2,2,3,2,0,2,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,2.3333333333333335,0.1199999999952,3228.9999967709996
26,652,7,3,1417,3,1,100,4,1,1,3578,23577,0,0,12,3,4,0,8,2,3,7,7,0,7,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0,Research & Development,Laboratory Technician,Single,2.6666666666666665,0.2692307692204142,3577.9999964219996
29,332,17,3,1419,2,1,51,2,3,1,7988,9769,1,0,13,3,1,0,10,3,2,10,9,0,9,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,Human Resources,Human Resources,Single,1.3333333333333333,0.3448275861950059,2662.666665779111
49,1475,28,2,1420,1,1,97,2,2,1,4284,22710,3,0,20,4,1,0,20,2,3,4,3,1,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,Research & Development,Laboratory Technician,Single,1.0,0.08163265305955852,2141.999998929
29,337,14,1,1421,3,0,84,3,3,4,7553,22930,0,1,12,3,1,0,9,1,3,8,7,7,7,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,1,Research & Development,Healthcare Representative,Single,2.6666666666666665,0.27586206895600474,2517.6666658274444
54,971,1,3,1422,4,0,54,3,4,4,17328,5652,6,0,19,3,4,0,29,3,2,20,7,12,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,Research & Development,Research Director,Single,4.0,0.37037037036351167,4331.999998917
58,1055,1,3,1423,4,0,76,3,5,1,19701,22456,3,1,21,4,3,1,32,3,3,9,8,1,5,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,Research & Development,Research Director,Married,2.6666666666666665,0.15517241379042807,3940.19999921196
55,1136,1,4,1424,2,1,81,4,4,4,14732,12414,2,0,13,3,4,2,31,4,4,7,7,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,Research & Development,Research Director,Divorced,3.3333333333333335,0.12727272727041322,3682.99999907925
36,1174,3,4,1425,1,0,99,3,2,2,9278,20763,3,1,16,3,4,0,15,3,3,5,4,0,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,Sales,Sales Executive,Single,2.3333333333333335,0.13888888888503087,4638.9999976805
31,667,1,4,1427,2,0,50,1,1,3,1359,16154,1,0,12,3,2,0,1,3,3,1,0,0,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,Sales,Sales Representative,Single,2.3333333333333335,0.03225806451508845,1358.9999986409998
30,855,7,4,1428,4,0,73,3,2,1,4779,12761,7,0,14,3,2,2,8,3,3,3,2,0,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,Sales,Sales Executive,Divorced,2.3333333333333335,0.09999999999666667,2389.49999880525
31,182,8,5,1430,1,0,93,3,4,2,16422,8847,3,0,11,3,3,0,9,3,4,3,2,1,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,Research & Development,Research Director,Single,2.0,0.09677419354526536,4105.499998973625
